person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_cred_hist_length,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_A,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file_N,cb_person_default_on_file_Y
24,87000,8,25000,14.84,0,0.29,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
24,75000,0,25000,14.7,1,0.33,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
23,76000,7,25000,16.02,1,0.33,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
23,66215,1,25000,15.37,1,0.32,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
25,90000,9,25000,10.99,0,0.28,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
21,15000,0,6200,7.9,1,0.41,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
26,180000,2,25000,10.99,0,0.14,4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
24,180000,8,21000,11.48,0,0.12,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
25,180000,9,20000,14.26,0,0.11,4,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
26,180000,0,10000,8,0,0.06,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
25,180000,3,9950,11.26,0,0.06,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
23,78000,2,25000,16.32,1,0.32,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
25,66300,3,25000,17.93,1,0.32,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
23,90000,0,25000,11.36,0,0.28,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
24,79000,9,25000,14.96,1,0.32,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
24,91800,4,25000,13.43,0,0.27,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
25,92000,6,25000,12.69,0,0.27,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
24,92000,1,25000,12.73,0,0.27,4,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
23,93600,3,25000,15.21,0,0.27,4,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
23,15000,1,1750,12.68,0,0.12,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
23,70550,3,25000,19.04,1,0.3,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
25,83800,2,25000,15.95,1,0.3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26,175000,3,2600,8.9,0,0.01,4,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
25,175000,10,8000,7.9,0,0.05,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
23,175000,8,21000,11.99,0,0.12,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
23,15000,4,4000,13.98,1,0.27,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
23,15000,4,4600,10.99,1,0.31,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
22,88000,6,25000,15.58,1,0.28,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
25,74800,2,25000,10.99,1,0.28,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
25,88000,0,25000,14.96,1,0.28,4,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
25,15000,2,1750,15.31,0,0.12,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
26,88000,2,25000,15.65,1,0.28,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
25,100000,1,25000,9.33,0,0.25,4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
23,15000,0,3600,13.47,1,0.24,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
24,102400,8,25000,10.36,0,0.24,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
24,92000,1,25000,16.77,1,0.27,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
23,93000,0,25000,14.59,1,0.27,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
22,175000,6,3500,11.91,0,0.02,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
23,175000,3,7200,8.38,0,0.04,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
25,174708,9,9000,10.59,0,0.05,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
25,174000,2,8800,14.27,0,0.05,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
26,174000,8,12000,12.53,0,0.07,4,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
25,162000,5,25000,16,1,0.15,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
26,173467,10,10000,11.71,0,0.06,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
21,15000,0,3175,11.54,1,0.21,3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
25,96000,2,25000,15.68,1,0.26,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
21,15120,0,1500,10.59,0,0.1,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
24,97908,8,25000,12.61,1,0.26,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
23,15204,7,2800,8.49,1,0.18,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
25,159600,0,30000,17.27,1,0.19,4,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
24,171500,6,18000,8.9,0,0.1,4,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
25,170004,3,10000,11.11,0,0.06,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
24,158004,0,25000,14.59,1,0.16,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
26,170000,0,13000,12.42,0,0.08,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
24,110000,7,25000,15.7,0,0.23,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
22,15360,7,2500,12.53,1,0.16,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
25,134300,3,5000,16.49,1,0.03,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
25,170000,2,20000,7.49,0,0.12,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
22,100580,6,25000,14.96,1,0.25,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
25,113000,7,25000,12.73,0,0.22,4,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
24,120000,8,25000,10.65,0,0.21,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
25,120000,6,25000,10.74,0,0.21,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
23,120000,7,25000,9.99,0,0.21,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
24,91800,5,25000,15.33,1,0.23,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
21,15600,5,1000,7.29,0,0.06,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
26,108000,2,25000,15.05,1,0.23,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
26,129996,6,25000,10.75,0,0.19,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
23,130000,4,25000,16.02,0,0.19,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
23,130000,7,25000,11.49,0,0.19,4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
25,170000,4,20000,12.53,0,0.12,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
26,170000,0,12000,13.57,0,0.07,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
22,169000,1,14000,11.14,0,0.08,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
26,168750,10,24250,12.87,0,0.14,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
23,168600,3,20000,11.58,0,0.12,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
24,168288,5,1800,11.12,0,0.01,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
25,168000,2,35000,10.65,0,0.21,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
24,133300,6,25000,10.37,0,0.19,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
24,15600,5,3300,6.39,1,0.21,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
24,134000,8,25000,16.07,0,0.19,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
25,134000,7,25000,10.62,0,0.19,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
25,15600,0,3200,18.09,1,0.21,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
25,135000,5,25000,11.36,0,0.19,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
26,135660,10,25000,12.53,0,0.18,4,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
25,145000,0,25000,9.99,0,0.17,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
23,150000,4,25000,10.36,0,0.17,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
23,165000,3,9600,5.99,0,0.06,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
22,153000,5,24000,15.62,1,0.16,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
24,165000,5,20000,10.37,0,0.12,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
25,165000,0,25000,19.74,0,0.15,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
21,165000,5,20000,6.91,0,0.12,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23,16000,7,6000,7.9,1,0.38,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
23,16000,3,2275,13.06,0,0.14,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
23,16000,7,2000,6.39,0,0.13,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
23,148000,1,25000,14.93,1,0.17,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
23,16000,1,5600,12.84,1,0.35,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
24,16020,3,3625,17.14,1,0.23,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
22,16094,2,5500,7.14,1,0.34,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
25,175000,2,25000,8.9,0,0.14,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
22,16200,6,2000,12.42,0,0.12,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
24,185000,7,25000,12.68,0,0.14,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
25,162000,9,25000,11.03,0,0.15,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
26,161000,10,30000,7.9,0,0.19,4,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
22,160000,0,35000,10.65,0,0.22,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
25,225000,5,25000,11.86,0,0.11,4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
25,16400,1,5000,8.94,1,0.3,4,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
23,16500,6,4375,9.63,1,0.27,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
25,49500,6,24750,14.22,1,0.5,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
23,60000,4,24750,9.33,1,0.41,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
24,84200,8,24500,13.85,0,0.29,4,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
22,16800,5,2000,10.65,0,0.12,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
24,92000,8,24500,11.46,0,0.27,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
23,160000,5,35000,7.66,0,0.22,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
24,160000,9,12000,16.77,0,0.07,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
25,160000,1,12000,9.63,0,0.07,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
26,160000,6,25000,12.23,0,0.16,4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
25,125800,0,10000,14.09,1,0.07,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
25,54000,2,24250,13.98,1,0.45,4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
23,62500,1,24250,10.62,1,0.39,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
25,68400,9,24250,17.56,1,0.35,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
26,56045,1,24250,14.96,1,0.37,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
22,74000,7,24250,15.65,1,0.33,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
24,65453,9,24250,15.7,1,0.31,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
24,89908,1,24250,12.53,0,0.27,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
26,78000,0,24250,17.56,1,0.31,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
23,100000,0,24250,12.87,0,0.24,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
23,103000,6,24250,15.7,0,0.24,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
25,160000,5,15000,11.14,0,0.09,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
24,160000,3,20000,16,0,0.13,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
23,160000,2,25000,15.65,0,0.16,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
21,160000,3,15250,15.31,0,0.1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
25,160000,3,20000,13.47,0,0.13,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
22,16800,0,4750,13.85,1,0.28,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
21,16800,0,6000,10.39,1,0.36,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
25,115200,0,24250,11.36,0,0.21,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
23,144000,0,24250,11.83,0,0.17,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
23,287000,3,24250,12.53,0,0.08,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
22,108000,1,24150,14.96,1,0.22,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
22,43000,7,24000,13.85,1,0.56,3,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
23,47004,1,24000,11.58,1,0.51,4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
24,48000,4,24000,16.29,1,0.5,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
21,44964,2,24000,16.29,1,0.53,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
25,52000,4,24000,10.74,1,0.46,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
22,17352,4,2250,15.27,0,0.13,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
24,47000,3,24000,17.8,1,0.51,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
22,17400,6,1000,11.36,0,0.06,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
22,49000,2,24000,17.56,1,0.49,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
26,60000,0,24000,7.9,1,0.4,4,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
25,60000,3,24000,10.99,1,0.4,4,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
22,60000,0,24000,7.29,1,0.4,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
21,60000,5,24000,10.75,1,0.4,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
26,62004,9,24000,7.9,1,0.39,3,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
22,62400,3,24000,14.84,1,0.38,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
23,59000,5,24000,19.69,1,0.41,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
24,60000,0,24000,14.96,1,0.4,4,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
25,66143,9,24000,6.99,1,0.36,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
22,62250,3,24000,16.45,1,0.39,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
24,70000,8,24000,10.99,1,0.34,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
23,74000,7,24000,10.99,1,0.32,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,18000,3,3000,7.9,1,0.17,4,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
22,75000,6,24000,12.69,1,0.32,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
24,75000,9,24000,10.37,1,0.32,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
26,69000,0,24000,15.83,1,0.35,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
23,78000,4,24000,13.92,1,0.31,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
22,18000,4,2000,11.49,0,0.11,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
24,80000,2,24000,10.25,0,0.3,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
22,18000,1,3500,7.49,1,0.19,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
23,18000,3,4000,5.99,1,0.22,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23,74700,6,24000,12.92,1,0.32,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
26,88596,3,24000,11.58,0,0.27,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
25,95000,4,24000,8.9,0,0.25,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
22,83000,6,24000,19.69,1,0.29,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25,95000,9,24000,6.54,0,0.25,4,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
21,18000,3,4900,14.54,1,0.27,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
21,18000,4,5000,11.11,1,0.28,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
26,100000,5,24000,12.73,0,0.24,4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
24,110000,7,24000,15.62,0,0.22,4,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
24,18000,0,6250,6.54,1,0.35,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
26,103872,6,24000,20.03,1,0.23,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
22,120000,4,24000,9.91,0,0.2,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
24,120000,1,24000,12.69,0,0.2,4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
26,108000,9,24000,20.16,1,0.22,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
24,124080,4,24000,16.49,0,0.19,4,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
23,18000,1,2500,15.95,1,0.14,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
24,130000,7,24000,11.49,0,0.18,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
25,135000,8,24000,10.99,0,0.18,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
24,135000,4,24000,13.79,0,0.18,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
23,114750,2,24000,20.03,1,0.18,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
23,150000,0,24000,7.49,0,0.16,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23,138000,7,24000,16,1,0.17,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
24,18000,6,13000,7.88,1,0.72,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
21,18000,0,6250,10.62,1,0.35,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
26,155000,7,24000,10.99,0,0.15,4,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
26,148000,1,24000,18.3,1,0.16,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
21,18000,1,2500,11.36,0,0.14,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
23,120000,4,23750,13.47,0,0.2,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
24,54996,2,23600,11.89,1,0.43,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
24,18000,0,10000,12.18,1,0.56,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
25,102000,9,23600,13.49,0,0.23,4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
23,75000,3,23575,14.5,1,0.31,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
22,18000,1,5400,15.31,1,0.3,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
22,66960,1,23400,7.49,1,0.35,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
23,60000,2,23000,12.18,1,0.38,4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
24,18000,3,1200,11.34,0,0.07,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
25,63208,9,23000,9.91,1,0.36,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
24,65000,0,23000,11.99,1,0.35,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
23,68000,7,23000,9.62,1,0.34,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
22,18000,1,3000,9.96,1,0.17,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
24,88000,1,23000,14.54,1,0.26,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
22,58600,5,22750,11.36,1,0.39,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
23,70000,7,22500,14.27,1,0.32,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
24,18287,3,3000,11.99,1,0.16,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
26,69846,2,22500,18.99,1,0.32,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
24,73000,0,22400,16.7,1,0.31,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
24,18500,8,5000,9.32,1,0.27,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
23,35000,2,22250,12.69,1,0.64,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
25,43000,9,22000,13.11,1,0.51,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
25,52000,4,22000,10.74,1,0.42,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
21,18701,0,4200,14.11,1,0.22,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
22,57000,6,22000,9.63,1,0.39,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
25,58000,0,22000,14.65,1,0.38,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
23,60000,6,22000,10.25,1,0.37,4,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
24,60000,3,22000,14.26,1,0.37,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
25,18840,5,3000,9.91,1,0.16,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
26,56000,7,22000,17.19,1,0.39,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
22,70000,3,22000,11.36,1,0.31,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
23,74064,3,22000,10.59,0,0.3,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
24,76597,5,22000,9.25,0,0.29,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
22,19000,6,3625,8.49,1,0.19,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
